Tanggal,Mata Uang,Event,Aktual
2022/04/01,USD,ISM Manufacturing PMI  (Mar),57.1
2022/04/01,USD,ISM Manufacturing Prices  (Mar),87.1
2022/04/05,USD,S&P Global Services PMI  (Mar),58.0
2022/04/05,USD,ISM Non-Manufacturing PMI  (Mar),58.3
2022/04/05,USD,ISM Non-Manufacturing Prices  (Mar),83.8
2022/04/06,USD,Crude Oil Inventories,2.421M
2022/04/07,USD,FOMC Meeting Minutes,
2022/04/07,USD,Initial Jobless Claims,166K
2022/04/11,GBP,GDP (MoM),0.1%
2022/04/11,GBP,GDP (YoY),9.5%
2022/04/12,USD,Core CPI (MoM)  (Mar),0.3%
2022/04/12,USD,CPI (MoM)  (Mar),1.2%
2022/04/12,USD,CPI (YoY)  (Mar),8.5%
2022/04/13,GBP,CPI (YoY)  (Mar),7.0%
2022/04/13,USD,PPI (MoM)  (Mar),1.4%
2022/04/13,USD,Crude Oil Inventories,9.382M
2022/04/14,EUR,Deposit Facility Rate  (Apr),-0.50%
2022/04/14,EUR,ECB Interest Rate Decision  (Apr),0.00%
2022/04/14,USD,Core Retail Sales (MoM)  (Mar),1.1%
2022/04/14,USD,Initial Jobless Claims,185K
2022/04/14,USD,Retail Sales (MoM)  (Mar),0.5%
2022/04/14,EUR,ECB Press Conference,
2022/04/18,CNY,GDP (YoY)  (Q1),4.8%
2022/04/20,USD,Existing Home Sales  (Mar),5.77M
2022/04/20,USD,Crude Oil Inventories,-8.020M
2022/04/21,EUR,CPI (YoY)  (Mar),7.4%
2022/04/21,USD,Initial Jobless Claims,184K
2022/04/21,USD,Philadelphia Fed Manufacturing Index  (Apr),17.6
2022/04/21,USD,Fed Chair Powell Speaks,
2022/04/22,USD,Fed Chair Powell Speaks,
2022/04/22,USD,S&P Global Manufacturing PMI  (Apr),59.7
2022/04/22,USD,S&P Global Services PMI  (Apr),54.7
2022/04/26,USD,Durable Goods Orders (MoM)  (Mar),0.8%
2022/04/26,USD,New Home Sales  (Mar),763K
2022/04/27,USD,Crude Oil Inventories,0.692M
2022/04/28,JPY,BoJ Interest Rate Decision,-0.10%
2022/04/28,USD,GDP (QoQ)  (Q1),-1.4%
2022/04/28,USD,Initial Jobless Claims,180K
2022/04/29,EUR,CPI (YoY)  (Apr),7.5%
2022/04/29,USD,Core PCE Price Index (MoM)  (Mar),0.3%
2022/04/29,USD,Core PCE Price Index (YoY)  (Mar),5.2%
2022/04/29,USD,Chicago PMI  (Apr),56.4
2022/04/30,CNY,Manufacturing PMI  (Apr),47.4
2022/05/02,USD,S&P Global Manufacturing PMI  (Apr),59.2
2022/05/02,USD,ISM Manufacturing PMI  (Apr),55.4
2022/05/02,USD,ISM Manufacturing Prices  (Apr),84.6
2022/05/03,USD,JOLTS Job Openings  (Mar),11.549M
2022/05/04,USD,ADP Nonfarm Employment Change  (Apr),247K
2022/05/04,USD,S&P Global Services PMI  (Apr),55.6
2022/05/04,USD,ISM Non-Manufacturing PMI  (Apr),57.1
2022/05/04,USD,ISM Non-Manufacturing Prices  (Apr),84.6
2022/05/04,USD,Crude Oil Inventories,1.302M
2022/05/05,USD,FOMC Statement,
2022/05/05,USD,Fed Interest Rate Decision,1.00%
2022/05/05,USD,FOMC Press Conference,
2022/05/05,GBP,BoE Inflation Report,
2022/05/05,GBP,BoE Interest Rate Decision  (May),1.00%
2022/05/05,USD,Initial Jobless Claims,200K
2022/05/06,USD,Average Hourly Earnings (MoM)  (Apr),0.3%
2022/05/06,USD,Nonfarm Payrolls  (Apr),428K
2022/05/06,USD,Unemployment Rate  (Apr),3.6%
2022/05/10,USD,U.S. President Biden Speaks,
2022/05/11,USD,Core CPI (MoM)  (Apr),0.6%
2022/05/11,USD,CPI (YoY)  (Apr),8.3%
2022/05/11,USD,CPI (MoM)  (Apr),0.3%
2022/05/11,USD,Crude Oil Inventories,8.487M
2022/05/12,GBP,GDP (MoM),-0.1%
2022/05/12,GBP,GDP (YoY)  (Q1),8.7%
2022/05/12,GBP,GDP (QoQ)  (Q1),0.8%
2022/05/12,USD,Initial Jobless Claims,203K
2022/05/12,USD,PPI (MoM)  (Apr),0.5%
2022/05/17,USD,Core Retail Sales (MoM)  (Apr),0.6%
2022/05/17,USD,Retail Sales (MoM)  (Apr),0.9%
2022/05/18,USD,Fed Chair Powell Speaks,
2022/05/18,JPY,GDP (QoQ)  (Q1),-0.2%
2022/05/18,GBP,CPI (YoY)  (Apr),9.0%
2022/05/18,EUR,CPI (YoY)  (Apr),7.4%
2022/05/18,USD,Crude Oil Inventories,-3.394M
2022/05/19,USD,Initial Jobless Claims,218K
2022/05/19,USD,Philadelphia Fed Manufacturing Index  (May),2.6
2022/05/19,USD,Existing Home Sales  (Apr),5.61M
2022/05/24,USD,S&P Global Manufacturing PMI  (May),57.5
2022/05/24,USD,S&P Global Services PMI  (May),53.5
2022/05/24,USD,New Home Sales  (Apr),591K
2022/05/24,USD,Fed Chair Powell Speaks,
2022/05/25,USD,Durable Goods Orders (MoM)  (Apr),0.4%
2022/05/25,USD,Crude Oil Inventories,-1.019M
2022/05/26,USD,FOMC Meeting Minutes,
2022/05/26,USD,GDP (QoQ)  (Q1),-1.5%
2022/05/26,USD,Initial Jobless Claims,210K
2022/05/27,USD,Core PCE Price Index (MoM)  (Apr),0.3%
2022/05/27,USD,Core PCE Price Index (YoY)  (Apr),4.9%
2022/05/31,CNY,Manufacturing PMI  (May),49.6
2022/05/31,EUR,CPI (YoY)  (May),8.1%
2022/05/31,USD,Chicago PMI  (May),60.3
2022/06/01,USD,S&P Global Manufacturing PMI  (May),57.0
2022/06/01,USD,ISM Manufacturing PMI  (May),56.1
2022/06/01,USD,ISM Manufacturing Prices  (May),82.2
2022/06/01,USD,JOLTS Job Openings  (Apr),11.400M
2022/06/02,USD,ADP Nonfarm Employment Change  (May),128K
2022/06/02,USD,Initial Jobless Claims,200K
2022/06/02,USD,Crude Oil Inventories,-5.068M
2022/06/03,USD,Average Hourly Earnings (MoM)  (May),0.3%
2022/06/03,USD,Nonfarm Payrolls  (May),390K
2022/06/03,USD,Unemployment Rate  (May),3.6%
2022/06/03,USD,S&P Global Services PMI  (May),53.4
2022/06/03,USD,ISM Non-Manufacturing PMI  (May),55.9
2022/06/03,USD,ISM Non-Manufacturing Prices  (May),82.1
2022/06/08,JPY,GDP (QoQ)  (Q1),-0.1%
2022/06/08,USD,Crude Oil Inventories,2.025M
2022/06/09,EUR,Deposit Facility Rate  (Jun),-0.50%
2022/06/09,EUR,ECB Interest Rate Decision  (Jun),0.00%
2022/06/09,USD,Initial Jobless Claims,229K
2022/06/09,EUR,ECB Press Conference,
2022/06/10,USD,Core CPI (MoM)  (May),0.6%
2022/06/10,USD,CPI (MoM)  (May),1.0%
2022/06/10,USD,CPI (YoY)  (May),8.6%
2022/06/13,GBP,GDP (MoM),-0.3%
2022/06/13,GBP,GDP (YoY),3.4%
2022/06/13,GBP,GDP (QoQ),0.2%
2022/06/14,USD,PPI (MoM)  (May),0.8%
2022/06/15,USD,Core Retail Sales (MoM)  (May),0.5%
2022/06/15,USD,Retail Sales (MoM)  (May),-0.3%
2022/06/15,USD,Crude Oil Inventories,1.956M
2022/06/16,USD,FOMC Economic Projections,
2022/06/16,USD,FOMC Statement,
2022/06/16,USD,Fed Interest Rate Decision,1.75%
2022/06/16,USD,FOMC Press Conference,
2022/06/16,GBP,BoE Interest Rate Decision  (Jun),1.25%
2022/06/16,USD,Initial Jobless Claims,229K
2022/06/16,USD,Philadelphia Fed Manufacturing Index  (Jun),-3.3
2022/06/17,JPY,BoJ Interest Rate Decision,-0.10%
2022/06/17,JPY,BoJ Interest Rate Decision,-0.10%
2022/06/17,EUR,CPI (YoY)  (May),8.1%
2022/06/17,USD,Fed Chair Powell Speaks,
2022/06/17,USD,Fed Monetary Policy Report,
2022/06/21,USD,Existing Home Sales  (May),5.41M
2022/06/22,GBP,CPI (YoY)  (May),9.1%
2022/06/22,USD,Fed Chair Powell Testifies,
2022/06/23,USD,Initial Jobless Claims,229K
2022/06/23,USD,S&P Global Manufacturing PMI  (Jun),52.4
2022/06/23,USD,S&P Global Services PMI  (Jun),51.6
2022/06/23,USD,Fed Chair Powell Testifies,
2022/06/24,USD,New Home Sales  (May),696K
2022/06/27,USD,Durable Goods Orders (MoM)  (May),0.7%
2022/06/29,USD,GDP (QoQ)  (Q1),-1.6%
2022/06/29,USD,Fed Chair Powell Speaks,
2022/06/29,USD,Crude Oil Inventories,-0.386M
2022/06/29,USD,Crude Oil Inventories,-2.762M
2022/06/30,CNY,Manufacturing PMI  (Jun),50.2
2022/06/30,GBP,GDP (QoQ)  (Q1),0.8%
2022/06/30,GBP,GDP (YoY)  (Q1),8.7%
2022/06/30,USD,Core PCE Price Index (YoY)  (May),4.7%
2022/06/30,USD,Core PCE Price Index (MoM)  (May),0.3%
2022/06/30,USD,Initial Jobless Claims,231K
2022/06/30,USD,Chicago PMI  (Jun),56.0
2022/07/01,EUR,CPI (YoY)  (Jun),8.6%
2022/07/01,USD,S&P Global Manufacturing PMI  (Jun),52.7
2022/07/01,USD,ISM Manufacturing PMI  (Jun),53.0
2022/07/01,USD,ISM Manufacturing Prices  (Jun),78.5
2022/07/06,USD,S&P Global Services PMI  (Jun),52.7
2022/07/06,USD,ISM Non-Manufacturing PMI  (Jun),55.3
2022/07/06,USD,ISM Non-Manufacturing Prices  (Jun),80.1
2022/07/06,USD,JOLTS Job Openings  (May),11.254M
2022/07/07,USD,FOMC Meeting Minutes,
2022/07/07,USD,Initial Jobless Claims,235K
2022/07/07,USD,Crude Oil Inventories,8.235M
2022/07/08,USD,Average Hourly Earnings (MoM)  (Jun),0.3%
2022/07/08,USD,Nonfarm Payrolls  (Jun),372K
2022/07/08,USD,Unemployment Rate  (Jun),3.6%
2022/07/13,GBP,GDP (QoQ),0.4%
2022/07/13,GBP,GDP (MoM),0.5%
2022/07/13,GBP,GDP (YoY),3.5%
2022/07/13,USD,Core CPI (MoM)  (Jun),0.7%
2022/07/13,USD,CPI (MoM)  (Jun),1.3%
2022/07/13,USD,CPI (YoY)  (Jun),9.1%
2022/07/13,USD,Crude Oil Inventories,3.254M
2022/07/14,USD,Initial Jobless Claims,244K
2022/07/14,USD,PPI (MoM)  (Jun),1.1%
2022/07/15,CNY,GDP (YoY)  (Q2),0.4%
2022/07/15,USD,Core Retail Sales (MoM)  (Jun),1.0%
2022/07/15,USD,Retail Sales (MoM)  (Jun),1.0%
2022/07/19,EUR,CPI (YoY)  (Jun),8.6%
2022/07/20,GBP,CPI (YoY)  (Jun),9.4%
2022/07/20,USD,Existing Home Sales  (Jun),5.12M
2022/07/20,USD,Crude Oil Inventories,-0.446M
2022/07/21,JPY,BoJ Interest Rate Decision,-0.10%
2022/07/21,EUR,Deposit Facility Rate  (Jul),0.00%
2022/07/21,EUR,ECB Interest Rate Decision  (Jul),0.50%
2022/07/21,USD,Initial Jobless Claims,251K
2022/07/21,USD,Philadelphia Fed Manufacturing Index  (Jul),-12.3
2022/07/21,EUR,ECB Press Conference,
2022/07/22,USD,S&P Global Manufacturing PMI  (Jul),52.3
2022/07/22,USD,S&P Global Services PMI  (Jul),47.0
2022/07/26,USD,New Home Sales  (Jun),590K
2022/07/27,USD,Durable Goods Orders (MoM)  (Jun),1.9%
2022/07/27,USD,Crude Oil Inventories,-4.523M
2022/07/28,USD,FOMC Statement,
2022/07/28,USD,Fed Interest Rate Decision,2.50%
2022/07/28,USD,FOMC Press Conference,
2022/07/28,USD,GDP (QoQ)  (Q2),-0.9%
2022/07/28,USD,Initial Jobless Claims,256K
2022/07/28,USD,U.S. President Biden Speaks,
2022/07/29,USD,U.S. President Biden Speaks,
2022/07/29,EUR,CPI (YoY)  (Jul),8.9%
2022/07/29,USD,Core PCE Price Index (YoY)  (Jun),4.8%
2022/07/29,USD,Core PCE Price Index (MoM)  (Jun),0.6%
2022/07/29,USD,Chicago PMI  (Jul),52.1
2022/07/31,CNY,Manufacturing PMI  (Jul),49.0
2022/08/01,USD,S&P Global Manufacturing PMI  (Jul),52.2
2022/08/01,USD,ISM Manufacturing PMI  (Jul),52.8
2022/08/01,USD,ISM Manufacturing Prices  (Jul),60.0
2022/08/02,USD,JOLTS Job Openings  (Jun),10.698M
2022/08/03,USD,S&P Global Services PMI  (Jul),47.3
2022/08/03,USD,ISM Non-Manufacturing PMI  (Jul),56.7
2022/08/03,USD,ISM Non-Manufacturing Prices  (Jul),72.3
2022/08/03,USD,Crude Oil Inventories,4.467M
2022/08/04,GBP,BoE Interest Rate Decision  (Aug),1.75%
2022/08/04,USD,Initial Jobless Claims,260K
2022/08/05,USD,Average Hourly Earnings (MoM)  (Jul),0.5%
2022/08/05,USD,Nonfarm Payrolls  (Jul),528K
2022/08/05,USD,Unemployment Rate  (Jul),3.5%
2022/08/10,USD,Core CPI (MoM)  (Jul),0.3%
2022/08/10,USD,CPI (YoY)  (Jul),8.5%
2022/08/10,USD,CPI (MoM)  (Jul),0.0%
2022/08/10,USD,Crude Oil Inventories,5.458M
2022/08/11,USD,Initial Jobless Claims,262K
2022/08/11,USD,PPI (MoM)  (Jul),-0.5%
2022/08/12,GBP,GDP (QoQ)  (Q2),-0.1%
2022/08/12,GBP,GDP (MoM),-0.6%
2022/08/12,GBP,GDP (YoY)  (Q2),2.9%
2022/08/15,JPY,GDP (QoQ)  (Q2),0.5%
2022/08/17,GBP,CPI (YoY)  (Jul),10.1%
2022/08/17,USD,Core Retail Sales (MoM)  (Jul),0.4%
2022/08/17,USD,Retail Sales (MoM)  (Jul),0.0%
2022/08/17,USD,Crude Oil Inventories,-7.056M
2022/08/18,USD,FOMC Meeting Minutes,
2022/08/18,EUR,CPI (YoY)  (Jul),8.9%
2022/08/18,USD,Initial Jobless Claims,250K
2022/08/18,USD,Philadelphia Fed Manufacturing Index  (Aug),6.2
2022/08/18,USD,Existing Home Sales  (Jul),4.81M
2022/08/23,USD,S&P Global Manufacturing PMI  (Aug),51.3
2022/08/23,USD,S&P Global Services PMI  (Aug),44.1
2022/08/23,USD,New Home Sales  (Jul),511K
2022/08/24,USD,Durable Goods Orders (MoM)  (Jul),0.0%
2022/08/24,USD,Crude Oil Inventories,-3.282M
2022/08/25,USD,GDP (QoQ)  (Q2),-0.6%
2022/08/25,USD,Initial Jobless Claims,243K
2022/08/26,USD,Core PCE Price Index (MoM)  (Jul),0.1%
2022/08/26,USD,Core PCE Price Index (YoY)  (Jul),4.6%
2022/08/26,USD,Fed Chair Powell Speaks,
2022/08/30,USD,JOLTS Job Openings  (Jul),11.239M
2022/08/31,CNY,Manufacturing PMI  (Aug),49.4
2022/08/31,EUR,CPI (YoY)  (Aug),9.1%
2022/08/31,USD,ADP Nonfarm Employment Change  (Aug),132K
2022/08/31,USD,Chicago PMI  (Aug),52.2
2022/08/31,USD,Crude Oil Inventories,-3.326M
2022/09/01,USD,Initial Jobless Claims,232K
2022/09/01,USD,S&P Global Manufacturing PMI  (Aug),51.5
2022/09/01,USD,ISM Manufacturing PMI  (Aug),52.8
2022/09/01,USD,ISM Manufacturing Prices  (Aug),52.5
2022/09/02,USD,Average Hourly Earnings (MoM)  (Aug),0.3%
2022/09/02,USD,Nonfarm Payrolls  (Aug),315K
2022/09/02,USD,Unemployment Rate  (Aug),3.7%
2022/09/06,USD,S&P Global Services PMI  (Aug),43.7
2022/09/06,USD,ISM Non-Manufacturing PMI  (Aug),56.9
2022/09/06,USD,ISM Non-Manufacturing Prices  (Aug),71.5
2022/09/08,JPY,GDP (QoQ)  (Q2),0.9%
2022/09/08,EUR,Deposit Facility Rate  (Sep),0.75%
2022/09/08,EUR,ECB Interest Rate Decision  (Sep),1.25%
2022/09/08,USD,Initial Jobless Claims,222K
2022/09/08,EUR,ECB Press Conference,
2022/09/08,USD,Fed Chair Powell Speaks,
2022/09/08,USD,Crude Oil Inventories,8.844M
2022/09/12,GBP,GDP (YoY),2.3%
2022/09/12,GBP,GDP (MoM),0.2%
2022/09/13,USD,Core CPI (MoM)  (Aug),0.6%
2022/09/13,USD,CPI (YoY)  (Aug),8.3%
2022/09/13,USD,CPI (MoM)  (Aug),0.1%
2022/09/14,GBP,CPI (YoY)  (Aug),9.9%
2022/09/14,USD,PPI (MoM)  (Aug),-0.1%
2022/09/14,USD,Crude Oil Inventories,2.442M
2022/09/15,USD,Core Retail Sales (MoM)  (Aug),-0.3%
2022/09/15,USD,Initial Jobless Claims,213K
2022/09/15,USD,Philadelphia Fed Manufacturing Index  (Sep),-9.9
2022/09/15,USD,Retail Sales (MoM)  (Aug),0.3%
2022/09/16,EUR,CPI (YoY)  (Aug),9.1%
2022/09/21,USD,Existing Home Sales  (Aug),4.80M
2022/09/21,USD,Crude Oil Inventories,1.142M
2022/09/22,USD,FOMC Economic Projections,
2022/09/22,USD,FOMC Statement,
2022/09/22,USD,Fed Interest Rate Decision,3.25%
2022/09/22,USD,FOMC Press Conference,
2022/09/22,JPY,BoJ Interest Rate Decision,-0.10%
2022/09/22,GBP,BoE Interest Rate Decision  (Sep),2.25%
2022/09/22,USD,Initial Jobless Claims,213K
2022/09/23,USD,S&P Global Manufacturing PMI  (Sep),51.8
2022/09/23,USD,S&P Global Services PMI  (Sep),49.2
2022/09/24,USD,Fed Chair Powell Speaks,
2022/09/27,USD,Durable Goods Orders (MoM)  (Aug),-0.2%
2022/09/27,USD,New Home Sales  (Aug),685K
2022/09/28,USD,Fed Chair Powell Speaks,
2022/09/28,USD,Crude Oil Inventories,-0.215M
2022/09/29,USD,GDP (QoQ)  (Q2),-0.6%
2022/09/29,USD,Initial Jobless Claims,193K
2022/09/30,CNY,Manufacturing PMI  (Sep),50.1
2022/09/30,GBP,GDP (QoQ)  (Q2),0.2%
2022/09/30,GBP,GDP (YoY)  (Q2),4.4%
2022/09/30,EUR,CPI (YoY)  (Sep),10.0%
2022/09/30,USD,Core PCE Price Index (YoY)  (Aug),4.9%
2022/09/30,USD,Core PCE Price Index (MoM)  (Aug),0.6%
2022/09/30,USD,Chicago PMI  (Sep),45.7
2022/10/03,USD,S&P Global Manufacturing PMI  (Sep),52.0
2022/10/03,USD,ISM Manufacturing PMI  (Sep),50.9
2022/10/03,USD,ISM Manufacturing Prices  (Sep),51.7
2022/10/04,USD,JOLTS Job Openings  (Aug),10.053M
2022/10/05,USD,ADP Nonfarm Employment Change  (Sep),208K
2022/10/05,USD,S&P Global Services PMI  (Sep),49.3
2022/10/05,USD,ISM Non-Manufacturing PMI  (Sep),56.7
2022/10/05,USD,ISM Non-Manufacturing Prices  (Sep),68.7
2022/10/05,USD,Crude Oil Inventories,-1.356M
2022/10/06,USD,Initial Jobless Claims,219K
2022/10/07,USD,Average Hourly Earnings (MoM)  (Sep),0.3%
2022/10/07,USD,Nonfarm Payrolls  (Sep),263K
2022/10/07,USD,Unemployment Rate  (Sep),3.5%
2022/10/12,GBP,GDP (MoM),-0.3%
2022/10/12,GBP,GDP (YoY),2.0%
2022/10/12,USD,PPI (MoM)  (Sep),0.4%
2022/10/13,USD,FOMC Meeting Minutes,
2022/10/13,USD,Core CPI (MoM)  (Sep),0.6%
2022/10/13,USD,CPI (YoY)  (Sep),8.2%
2022/10/13,USD,CPI (MoM)  (Sep),0.4%
2022/10/13,USD,Initial Jobless Claims,228K
2022/10/13,USD,Crude Oil Inventories,9.880M
2022/10/14,USD,Core Retail Sales (MoM)  (Sep),0.1%
2022/10/14,USD,Retail Sales (MoM)  (Sep),0.0%
2022/10/19,GBP,CPI (YoY)  (Sep),10.1%
2022/10/19,EUR,CPI (YoY)  (Sep),9.9%
2022/10/19,USD,Crude Oil Inventories,-1.725M
2022/10/20,USD,Initial Jobless Claims,214K
2022/10/20,USD,Philadelphia Fed Manufacturing Index  (Oct),-8.7
2022/10/20,USD,Existing Home Sales  (Sep),4.71M
2022/10/24,CNY,GDP (YoY)  (Q3),3.9%
2022/10/24,USD,S&P Global Manufacturing PMI  (Oct),49.9
2022/10/24,USD,S&P Global Services PMI  (Oct),46.6
2022/10/26,USD,New Home Sales  (Sep),603K
2022/10/26,USD,Crude Oil Inventories,2.588M
2022/10/27,EUR,Deposit Facility Rate  (Oct),1.50%
2022/10/27,EUR,ECB Interest Rate Decision  (Oct),2.00%
2022/10/27,USD,Durable Goods Orders (MoM)  (Sep),0.4%
2022/10/27,USD,GDP (QoQ)  (Q3),2.6%
2022/10/27,USD,Initial Jobless Claims,217K
2022/10/27,EUR,ECB Press Conference,
2022/10/28,JPY,BoJ Interest Rate Decision,-0.10%
2022/10/28,USD,Core PCE Price Index (MoM)  (Sep),0.5%
2022/10/28,USD,Core PCE Price Index (YoY)  (Sep),5.1%
2022/10/31,CNY,Manufacturing PMI  (Oct),49.2
2022/10/31,EUR,CPI (YoY)  (Oct),10.7%
2022/10/31,USD,Chicago PMI  (Oct),45.2
2022/11/01,USD,U.S. President Biden Speaks,
2022/11/01,USD,S&P Global Manufacturing PMI  (Oct),50.4
2022/11/01,USD,ISM Manufacturing PMI  (Oct),50.2
2022/11/01,USD,ISM Manufacturing Prices  (Oct),46.6
2022/11/01,USD,JOLTS Job Openings  (Sep),10.717M
2022/11/02,USD,ADP Nonfarm Employment Change  (Oct),239K
2022/11/02,USD,Crude Oil Inventories,-3.115M
2022/11/03,USD,FOMC Statement,
2022/11/03,USD,Fed Interest Rate Decision,4.00%
2022/11/03,USD,FOMC Press Conference,
2022/11/03,GBP,BoE Interest Rate Decision  (Nov),3.00%
2022/11/03,USD,Initial Jobless Claims,217K
2022/11/03,USD,S&P Global Services PMI  (Oct),47.8
2022/11/03,USD,ISM Non-Manufacturing PMI  (Oct),54.4
2022/11/03,USD,ISM Non-Manufacturing Prices  (Oct),70.7
2022/11/04,USD,Average Hourly Earnings (MoM)  (Oct),0.4%
2022/11/04,USD,Nonfarm Payrolls  (Oct),261K
2022/11/04,USD,Unemployment Rate  (Oct),3.7%
2022/11/09,USD,Crude Oil Inventories,3.925M
2022/11/10,USD,Core CPI (MoM)  (Oct),0.3%
2022/11/10,USD,CPI (YoY)  (Oct),7.7%
2022/11/10,USD,CPI (MoM)  (Oct),0.4%
2022/11/10,USD,Initial Jobless Claims,225K
2022/11/11,GBP,GDP (MoM),-0.6%
2022/11/11,GBP,GDP (QoQ)  (Q3),-0.2%
2022/11/11,GBP,GDP (YoY)  (Q3),1.3%
2022/11/15,JPY,GDP (QoQ)  (Q3),-0.3%
2022/11/15,USD,PPI (MoM)  (Oct),0.2%
2022/11/16,GBP,CPI (YoY)  (Oct),11.1%
2022/11/16,USD,Core Retail Sales (MoM)  (Oct),1.3%
2022/11/16,USD,Retail Sales (MoM)  (Oct),1.3%
2022/11/16,USD,Crude Oil Inventories,-5.400M
2022/11/17,EUR,CPI (YoY)  (Oct),10.6%
2022/11/17,GBP,Autumn Forecast Statement,
2022/11/17,USD,Initial Jobless Claims,222K
2022/11/17,USD,Philadelphia Fed Manufacturing Index  (Nov),-19.4
2022/11/18,USD,Sec Kashkari Speaks,
2022/11/18,USD,Existing Home Sales  (Oct),4.43M
2022/11/23,USD,Durable Goods Orders (MoM)  (Oct),1.0%
2022/11/23,USD,Initial Jobless Claims,240K
2022/11/23,USD,S&P Global Manufacturing PMI  (Nov),47.6
2022/11/23,USD,S&P Global Services PMI  (Nov),46.1
2022/11/23,USD,New Home Sales  (Oct),632K
2022/11/23,USD,Crude Oil Inventories,-3.691M
2022/11/24,USD,FOMC Meeting Minutes,
2022/11/30,CNY,Manufacturing PMI  (Nov),48.0
2022/11/30,EUR,CPI (YoY)  (Nov),10.0%
2022/11/30,USD,ADP Nonfarm Employment Change  (Nov),127K
2022/11/30,USD,GDP (QoQ)  (Q3),2.9%
2022/11/30,USD,Chicago PMI  (Nov),37.2
2022/11/30,USD,JOLTS Job Openings  (Oct),10.334M
2022/11/30,USD,Crude Oil Inventories,-12.580M
2022/12/01,USD,Fed Chair Powell Speaks,
2022/12/01,USD,Core PCE Price Index (YoY)  (Oct),5.0%
2022/12/01,USD,Core PCE Price Index (MoM)  (Oct),0.2%
2022/12/01,USD,Initial Jobless Claims,225K
2022/12/01,USD,S&P Global Manufacturing PMI  (Nov),47.7
2022/12/01,USD,ISM Manufacturing PMI  (Nov),49.0
2022/12/01,USD,ISM Manufacturing Prices  (Nov),43.0
2022/12/02,USD,Unemployment Rate  (Nov),3.7%
2022/12/02,USD,Average Hourly Earnings (MoM)  (Nov),0.6%
2022/12/02,USD,Nonfarm Payrolls  (Nov),263K
2022/12/05,USD,S&P Global Services PMI  (Nov),46.2
2022/12/05,USD,ISM Non-Manufacturing PMI  (Nov),56.5
2022/12/05,USD,ISM Non-Manufacturing Prices  (Nov),70.0
2022/12/07,USD,Crude Oil Inventories,-5.187M
2022/12/08,JPY,GDP (QoQ)  (Q3),-0.2%
2022/12/08,USD,Initial Jobless Claims,230K
2022/12/09,USD,PPI (MoM)  (Nov),0.3%
2022/12/12,GBP,GDP (YoY),1.5%
2022/12/12,GBP,GDP (MoM),0.5%
2022/12/13,USD,Core CPI (MoM)  (Nov),0.2%
2022/12/13,USD,CPI (YoY)  (Nov),7.1%
2022/12/13,USD,CPI (MoM)  (Nov),0.1%
2022/12/14,GBP,CPI (YoY)  (Nov),10.7%
2022/12/14,USD,Crude Oil Inventories,10.231M
2022/12/15,USD,FOMC Economic Projections,
2022/12/15,USD,FOMC Statement,
2022/12/15,USD,Fed Interest Rate Decision,4.50%
2022/12/15,USD,FOMC Press Conference,
2022/12/15,GBP,BoE Interest Rate Decision  (Dec),3.50%
2022/12/15,EUR,Deposit Facility Rate  (Dec),2.00%
2022/12/15,EUR,ECB Interest Rate Decision  (Dec),2.50%
2022/12/15,USD,Core Retail Sales (MoM)  (Nov),-0.2%
2022/12/15,USD,Initial Jobless Claims,211K
2022/12/15,USD,Philadelphia Fed Manufacturing Index  (Dec),-13.8
2022/12/15,USD,Retail Sales (MoM)  (Nov),-0.6%
2022/12/15,EUR,ECB Press Conference,
2022/12/16,EUR,CPI (YoY)  (Nov),10.1%
2022/12/16,USD,S&P Global Manufacturing PMI  (Dec),46.2
2022/12/16,USD,S&P Global Services PMI  (Dec),44.4
2022/12/20,JPY,BoJ Interest Rate Decision,-0.10%
2022/12/21,USD,Existing Home Sales  (Nov),4.09M
2022/12/21,USD,Crude Oil Inventories,-5.894M
2022/12/22,GBP,GDP (QoQ)  (Q3),-0.3%
2022/12/22,GBP,GDP (YoY)  (Q3),1.9%
2022/12/22,USD,GDP (QoQ)  (Q3),3.2%
2022/12/22,USD,Initial Jobless Claims,216K
2022/12/23,USD,Core PCE Price Index (MoM)  (Nov),0.2%
2022/12/23,USD,Core PCE Price Index (YoY)  (Nov),4.7%
2022/12/23,USD,Durable Goods Orders (MoM)  (Nov),-2.1%
2022/12/23,USD,New Home Sales  (Nov),640K
2022/12/29,USD,Initial Jobless Claims,225K
2022/12/29,USD,Crude Oil Inventories,0.718M
2022/12/30,USD,Chicago PMI  (Dec),44.9
2022/12/31,CNY,Manufacturing PMI  (Dec),47.0
2023/01/03,USD,S&P Global Manufacturing PMI  (Dec),46.2
2023/01/04,USD,ISM Manufacturing PMI  (Dec),48.4
2023/01/04,USD,ISM Manufacturing Prices  (Dec),39.4
2023/01/04,USD,JOLTS Job Openings  (Nov),10.458M
2023/01/05,USD,FOMC Meeting Minutes,
2023/01/05,USD,ADP Nonfarm Employment Change  (Dec),235K
2023/01/05,USD,Initial Jobless Claims,204K
2023/01/05,USD,S&P Global Services PMI  (Dec),44.7
2023/01/05,USD,Crude Oil Inventories,1.694M
2023/01/06,EUR,CPI (YoY)  (Dec),9.2%
2023/01/06,USD,Average Hourly Earnings (MoM)  (Dec),0.3%
2023/01/06,USD,Nonfarm Payrolls  (Dec),223K
2023/01/06,USD,Unemployment Rate  (Dec),3.5%
