Tanggal,Mata Uang,Event,Aktual
2021/09/30,USD,Chicago PMI  (Sep),64.7
2021/09/30,USD,Fed Chair Powell Testifies,
2021/09/30,USD,FOMC Member Williams Speaks,
2021/09/30,USD,FOMC Member Bostic Speaks,
2021/09/30,USD,FOMC Member Harker Speaks,
2021/10/01,JPY,Tankan All Big Industry CAPEX  (Q3),10.1%
2021/10/01,JPY,Tankan Big Manufacturing Outlook Index  (Q3),14
2021/10/01,JPY,Tankan Large Manufacturers Index  (Q3),18
2021/10/01,JPY,Tankan Large Non-Manufacturers Index  (Q3),2
2021/10/01,EUR,German Retail Sales (MoM)  (Aug),1.1%
2021/10/01,USD,Core PCE Price Index (YoY)  (Aug),3.6%
2021/10/01,USD,Core PCE Price Index (MoM)  (Aug),0.3%
2021/10/01,USD,PCE price index (MoM)  (Aug),0.4%
2021/10/01,USD,PCE Price index (YoY)  (Aug),4.3
2021/10/01,USD,Personal Spending (MoM)  (Aug),0.8%
2021/10/01,USD,Construction Spending (MoM)  (Aug),0.0%
2021/10/01,USD,ISM Manufacturing Employment  (Sep),50.2
2021/10/01,USD,ISM Manufacturing PMI  (Sep),61.1
2021/10/01,USD,ISM Manufacturing Prices  (Sep),81.2
2021/10/01,USD,Michigan 1-Year Inflation Expectations  (Sep),4.6%
2021/10/01,USD,Michigan 5-Year Inflation Expectations  (Sep),3.00%
2021/10/01,USD,Michigan Consumer Expectations  (Sep),68.1
2021/10/01,USD,Michigan Consumer Sentiment  (Sep),72.8
2021/10/02,USD,U.S. Baker Hughes Oil Rig Count,428
2021/10/02,USD,FOMC Member Harker Speaks,
2021/10/02,USD,U.S. Baker Hughes Total Rig Count,528
2021/10/02,GBP,CFTC GBP speculative net positions,2.0K
2021/10/02,USD,CFTC Crude Oil speculative net positions,373.8K
2021/10/02,USD,CFTC Gold speculative net positions,168.4K
2021/10/02,USD,CFTC Nasdaq 100 speculative net positions,-2.3K
2021/10/02,USD,CFTC S&P 500 speculative net positions,73.2K
2021/10/02,JPY,CFTC JPY speculative net positions,-64.8K
2021/10/04,GBP,Investing.com GBP/USD Index,44.0%
2021/10/04,USD,Investing.com Gold Index,54.8%
2021/10/04,JPY,Investing.com USD/JPY Index,51.8%
2021/10/04,USD,OPEC Meeting,
2021/10/04,USD,Factory Orders (MoM)  (Aug),1.2%
2021/10/05,JPY,Tokyo Core CPI (YoY)  (Sep),0.1%
2021/10/05,JPY,10-Year JGB Auction,0.049%
2021/10/05,JPY,BoJ Governor Kuroda Speaks,
2021/10/05,EUR,German Buba Wuermeling Speaks,
2021/10/05,USD,Exports,213.70B
2021/10/05,USD,Imports,287.00B
2021/10/05,USD,Trade Balance  (Aug),-73.30B
2021/10/05,USD,ISM Non-Manufacturing Employment  (Sep),53.0
2021/10/05,USD,ISM Non-Manufacturing PMI  (Sep),61.9
2021/10/05,USD,ISM Non-Manufacturing Prices  (Sep),77.5
2021/10/06,USD,FOMC Member Quarles Speaks,
2021/10/06,EUR,German Buba Balz Speaks,
2021/10/06,USD,API Weekly Crude Oil Stock,0.951M
2021/10/06,EUR,German Factory Orders (MoM)  (Aug),-7.7%
2021/10/06,EUR,German Buba Wuermeling Speaks,
2021/10/06,USD,ADP Nonfarm Employment Change  (Sep),568K
2021/10/06,USD,FOMC Member Bostic Speaks,
2021/10/06,USD,Crude Oil Inventories,2.346M
2021/10/06,USD,Cushing Crude Oil Inventories,1.548M
2021/10/06,USD,FOMC Member Bostic Speaks,
2021/10/07,USD,Fed's Balance Sheet,"8,464.03B"
2021/10/07,JPY,BoJ Governor Kuroda Speaks,
2021/10/07,GBP,Halifax House Price Index (YoY),7.4%
2021/10/07,GBP,Halifax House Price Index (MoM)  (Sep),1.7%
2021/10/07,EUR,German Industrial Production (MoM)  (Aug),-4.0%
2021/10/07,GBP,Labour Productivity  (Q2),-0.5%
2021/10/07,EUR,German Buba Vice President Buch Speaks,
2021/10/07,USD,Continuing Jobless Claims,"2,714K"
2021/10/07,USD,Initial Jobless Claims,326K
2021/10/07,USD,FOMC Member Williams Speaks,
2021/10/07,EUR,German Buba Mauderer Speaks,
2021/10/08,USD,Consumer Credit  (Aug),14.38B
2021/10/08,JPY,Household Spending (YoY)  (Aug),-3.0%
2021/10/08,JPY,Household Spending (MoM)  (Aug),-3.9%
2021/10/08,JPY,Adjusted Current Account,1.04T
2021/10/08,JPY,Current Account n.s.a.  (Aug),1.666T
2021/10/08,EUR,German Trade Balance  (Aug),13.0B
2021/10/08,USD,Average Hourly Earnings (MoM)  (Sep),0.6%
2021/10/08,USD,Average Hourly Earnings (YoY) (YoY)  (Sep),4.6%
2021/10/08,USD,Nonfarm Payrolls  (Sep),194K
2021/10/08,USD,Participation Rate  (Sep),61.6%
2021/10/08,USD,Private Nonfarm Payrolls  (Sep),317K
2021/10/08,USD,U6 Unemployment Rate  (Sep),8.5%
2021/10/08,USD,Unemployment Rate  (Sep),4.8%
2021/10/09,USD,U.S. Baker Hughes Oil Rig Count,433
2021/10/09,USD,U.S. Baker Hughes Total Rig Count,533
2021/10/09,GBP,CFTC GBP speculative net positions,-20.0K
2021/10/09,USD,CFTC Crude Oil speculative net positions,398.3K
2021/10/09,USD,CFTC Gold speculative net positions,182.6K
2021/10/09,USD,CFTC Nasdaq 100 speculative net positions,-2.7K
2021/10/09,USD,CFTC S&P 500 speculative net positions,72.8K
2021/10/09,JPY,CFTC JPY speculative net positions,-63.7K
2021/10/11,GBP,Investing.com GBP/USD Index,30.0%
2021/10/11,USD,Investing.com Gold Index,59.8%
2021/10/11,JPY,Investing.com USD/JPY Index,48.1%
2021/10/11,EUR,German Buba Beermann Speaks,
2021/10/11,EUR,German Buba Vice President Buch Speaks,
2021/10/12,GBP,BRC Retail Sales Monitor (YoY)  (Sep),-0.6%
2021/10/12,GBP,Average Earnings Index +Bonus  (Aug),7.2%
2021/10/12,GBP,Claimant Count Change  (Sep),-51.1K
2021/10/12,GBP,Employment Change 3M/3M (MoM)  (Aug),235K
2021/10/12,GBP,Unemployment Rate  (Aug),4.5%
2021/10/12,CNY,PBoC Reserve Requirement Ratio,10.50%
2021/10/12,EUR,German ZEW Current Conditions  (Oct),21.6
2021/10/12,EUR,German ZEW Economic Sentiment  (Oct),22.3
2021/10/12,USD,JOLTS Job Openings  (Aug),10.439M
2021/10/12,USD,FOMC Member Clarida Speaks,
2021/10/12,USD,3-Year Note Auction,0.635%
2021/10/12,USD,WASDE Report,
2021/10/12,USD,FOMC Member Bostic Speaks,
2021/10/13,USD,10-Year Note Auction,1.584%
2021/10/13,CNY,Exports (YoY)  (Sep),28.1%
2021/10/13,CNY,Imports (YoY)  (Sep),17.6%
2021/10/13,CNY,Trade Balance (USD)  (Sep),66.76B
2021/10/13,GBP,GDP (MoM),0.4%
2021/10/13,GBP,GDP (YoY),6.9%
2021/10/13,GBP,Industrial Production (MoM)  (Aug),0.8%
2021/10/13,GBP,Manufacturing Production (MoM)  (Aug),0.5%
2021/10/13,GBP,Monthly GDP 3M/3M Change,2.9%
2021/10/13,GBP,Trade Balance  (Aug),-14.93B
2021/10/13,GBP,Trade Balance Non-EU  (Aug),-8.40B
2021/10/13,EUR,German CPI (YoY)  (Sep),4.1%
2021/10/13,EUR,German CPI (MoM)  (Sep),0.0%
2021/10/13,CNY,New Loans  (Sep),"1,660.0B"
2021/10/13,USD,OPEC Monthly Report,
2021/10/13,USD,Core CPI (MoM)  (Sep),0.2%
2021/10/13,USD,Core CPI (YoY)  (Sep),4.0%
2021/10/13,USD,CPI (YoY)  (Sep),5.4%
2021/10/13,USD,CPI (MoM)  (Sep),0.4%
2021/10/13,GBP,NIESR Monthly GDP Tracker,1.5%
2021/10/13,GBP,BoE MPC Member Cunliffe Speaks,
2021/10/14,USD,30-Year Bond Auction,2.049%
2021/10/14,USD,FOMC Meeting Minutes,
2021/10/14,USD,API Weekly Crude Oil Stock,5.213M
2021/10/14,USD,Fed's Balance Sheet,"8,480.94B"
2021/10/14,USD,FOMC Member Brainard Speaks,
2021/10/14,USD,FOMC Member Bowman Speaks,
2021/10/14,CNY,CPI (MoM)  (Sep),0.0%
2021/10/14,CNY,CPI (YoY)  (Sep),0.7%
2021/10/14,CNY,PPI (YoY)  (Sep),10.7%
2021/10/14,JPY,Industrial Production (MoM)  (Aug),-3.6%
2021/10/14,USD,IEA Monthly Report,
2021/10/14,CNY,New Loans,"1,660.0B"
2021/10/14,GBP,BOE Credit Conditions Survey,
2021/10/14,GBP,MPC Member Tenreyro Speaks,
2021/10/14,USD,Continuing Jobless Claims,"2,593K"
2021/10/14,USD,Core PPI (MoM)  (Sep),0.2%
2021/10/14,USD,Initial Jobless Claims,293K
2021/10/14,USD,PPI (MoM)  (Sep),0.5%
2021/10/14,USD,FOMC Member Bostic Speaks,
2021/10/14,USD,Crude Oil Inventories,6.088M
2021/10/14,USD,Cushing Crude Oil Inventories,-1.968M
2021/10/15,USD,FOMC Member Williams Speaks,
2021/10/15,JPY,Tertiary Industry Activity Index (MoM),-1.7%
2021/10/15,USD,Core Retail Sales (MoM)  (Sep),0.8%
2021/10/15,USD,Export Price Index (MoM)  (Sep),0.1%
2021/10/15,USD,Import Price Index (MoM)  (Sep),0.4%
2021/10/15,USD,NY Empire State Manufacturing Index  (Oct),19.80
2021/10/15,USD,Retail Control (MoM)  (Sep),0.8%
2021/10/15,USD,Retail Sales (MoM)  (Sep),0.7%
2021/10/15,USD,Business Inventories (MoM)  (Aug),0.6%
2021/10/15,USD,Michigan 1-Year Inflation Expectations  (Oct),4.8%
2021/10/15,USD,Michigan 5-Year Inflation Expectations  (Oct),2.80%
2021/10/15,USD,Michigan Consumer Expectations  (Oct),67.2
2021/10/15,USD,Michigan Consumer Sentiment  (Oct),71.4
2021/10/15,USD,Retail Inventories Ex Auto  (Aug),0.6%
2021/10/15,USD,FOMC Member Williams Speaks,
2021/10/16,USD,U.S. Baker Hughes Oil Rig Count,445
2021/10/16,USD,U.S. Baker Hughes Total Rig Count,543
2021/10/16,GBP,CFTC GBP speculative net positions,-12.0K
2021/10/16,USD,CFTC Crude Oil speculative net positions,404.8K
2021/10/16,USD,CFTC Gold speculative net positions,185.5K
2021/10/16,USD,CFTC Nasdaq 100 speculative net positions,-0.8K
2021/10/16,USD,CFTC S&P 500 speculative net positions,98.8K
2021/10/16,JPY,CFTC JPY speculative net positions,-76.6K
2021/10/18,CNY,Fixed Asset Investment (YoY)  (Sep),7.3%
2021/10/18,CNY,GDP (QoQ)  (Q3),0.2%
2021/10/18,CNY,GDP (YoY)  (Q3),4.9%
2021/10/18,CNY,Chinese GDP YTD  (YoY)  (Q3),9.8%
2021/10/18,CNY,Industrial Production (YoY)  (Sep),3.1%
2021/10/18,CNY,Chinese Industrial Production YTD  (YoY)  (Sep),11.8%
2021/10/18,CNY,Chinese Unemployment Rate,4.9%
2021/10/18,CNY,NBS Press Conference,
2021/10/18,GBP,Investing.com GBP/USD Index,35.8%
2021/10/18,USD,Investing.com Gold Index,58.4%
2021/10/18,JPY,Investing.com USD/JPY Index,51.3%
2021/10/18,USD,FOMC Member Quarles Speaks,
2021/10/18,USD,Industrial Production (MoM)  (Sep),-1.3%
2021/10/18,USD,Industrial Production (YoY)  (Sep),4.60%
2021/10/19,USD,TIC Net Long-Term Transactions  (Aug),79.3B
2021/10/19,GBP,BoE Gov Bailey Speaks,
2021/10/19,USD,Building Permits  (Sep),1.589M
2021/10/19,USD,Housing Starts  (Sep),1.555M
2021/10/19,USD,Housing Starts (MoM)  (Sep),-1.6%
2021/10/19,USD,FOMC Member Daly Speaks,
2021/10/19,EUR,German Buba Mauderer Speaks,
2021/10/20,USD,FOMC Member Bowman Speaks,
2021/10/20,USD,FOMC Member Bostic Speaks,
2021/10/20,USD,Fed Waller Speaks,
2021/10/20,USD,API Weekly Crude Oil Stock,3.294M
2021/10/20,JPY,Adjusted Trade Balance,-0.62T
2021/10/20,JPY,Exports (YoY)  (Sep),13.0%
2021/10/20,JPY,Trade Balance  (Sep),-622.8B
2021/10/20,CNY,PBoC Loan Prime Rate,3.85%
2021/10/20,GBP,CPI (MoM)  (Sep),0.3%
2021/10/20,GBP,CPI (YoY)  (Sep),3.1%
2021/10/20,GBP,CPIH (YoY),2.9%
2021/10/20,GBP,PPI Input (MoM)  (Sep),0.4%
2021/10/20,EUR,German PPI (MoM)  (Sep),2.3%
2021/10/20,EUR,German 10-Year Bund Auction,-0.160%
2021/10/20,USD,Crude Oil Inventories,-0.431M
2021/10/20,USD,Cushing Crude Oil Inventories,-2.320M
2021/10/21,USD,20-Year Bond Auction,2.100%
2021/10/21,USD,FOMC Member Quarles Speaks,
2021/10/21,USD,Beige Book,
2021/10/21,USD,Fed's Balance Sheet,"8,564.94B"
2021/10/21,USD,Continuing Jobless Claims,"2,481K"
2021/10/21,USD,Initial Jobless Claims,290K
2021/10/21,USD,Philadelphia Fed Manufacturing Index  (Oct),23.8
2021/10/21,USD,Philly Fed Employment  (Oct),30.7
2021/10/21,USD,Fed Waller Speaks,
2021/10/21,USD,Existing Home Sales  (Sep),6.29M
2021/10/21,USD,Existing Home Sales (MoM)  (Sep),7.0%
2021/10/21,USD,US Leading Index (MoM)  (Sep),0.2%
2021/10/22,USD,5-Year TIPS Auction,-1.685%
2021/10/22,JPY,National Core CPI (YoY)  (Sep),0.1%
2021/10/22,JPY,National CPI (MoM),0.4%
2021/10/22,USD,FOMC Member Williams Speaks,
2021/10/22,GBP,Core Retail Sales (MoM)  (Sep),-0.6%
2021/10/22,GBP,Core Retail Sales (YoY)  (Sep),-2.6%
2021/10/22,GBP,Retail Sales (YoY)  (Sep),-1.3%
2021/10/22,GBP,Retail Sales (MoM)  (Sep),-0.2%
2021/10/22,USD,FOMC Member Daly Speaks,
2021/10/22,USD,Fed Chair Powell Speaks,
2021/10/23,USD,U.S. Baker Hughes Oil Rig Count,443
2021/10/23,USD,U.S. Baker Hughes Total Rig Count,542
2021/10/23,USD,Federal Budget Balance  (Sep),-62.0B
2021/10/23,GBP,CFTC GBP speculative net positions,1.6K
2021/10/23,USD,CFTC Crude Oil speculative net positions,429.6K
2021/10/23,USD,CFTC Gold speculative net positions,193.3K
2021/10/23,USD,CFTC Nasdaq 100 speculative net positions,-3.1K
2021/10/23,USD,CFTC S&P 500 speculative net positions,67.6K
2021/10/23,JPY,CFTC JPY speculative net positions,-102.7K
2021/10/25,GBP,Investing.com GBP/USD Index,41.1%
2021/10/25,USD,Investing.com Gold Index,54.3%
2021/10/25,JPY,Investing.com USD/JPY Index,54.1%
2021/10/25,EUR,German Business Expectations  (Oct),95.4
2021/10/25,EUR,German Current Assessment  (Oct),100.1
2021/10/25,EUR,German Ifo Business Climate Index  (Oct),97.7
2021/10/25,EUR,German Buba Mauderer Speaks,
2021/10/25,EUR,German Buba Balz Speaks,
2021/10/25,EUR,German Buba Mauderer Speaks,
2021/10/25,GBP,MPC Member Tenreyro Speaks,
2021/10/26,JPY,BoJ Core CPI (YoY),0.6%
2021/10/26,EUR,German Buba Vice President Buch Speaks,
2021/10/26,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Aug),0.9%
2021/10/26,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Aug),19.7%
2021/10/26,USD,CB Consumer Confidence  (Oct),113.8
2021/10/26,USD,New Home Sales (MoM)  (Sep),14.0%
2021/10/26,USD,New Home Sales  (Sep),800K
2021/10/27,USD,2-Year Note Auction,0.481%
2021/10/27,USD,API Weekly Crude Oil Stock,2.318M
2021/10/27,EUR,GfK German Consumer Climate  (Nov),0.9
2021/10/27,GBP,Autumn Forecast Statement,
2021/10/27,USD,Core Durable Goods Orders (MoM)  (Sep),0.4%
2021/10/27,USD,Durable Goods Orders (MoM)  (Sep),-0.4%
2021/10/27,USD,Goods Trade Balance  (Sep),-96.25B
2021/10/27,USD,Retail Inventories Ex Auto  (Sep),0.6%
2021/10/27,USD,Crude Oil Inventories,4.267M
2021/10/27,USD,Cushing Crude Oil Inventories,-3.899M
2021/10/27,EUR,German Buba Beermann Speaks,
2021/10/28,USD,5-Year Note Auction,1.157%
2021/10/28,USD,Fed's Balance Sheet,"8,556.18B"
2021/10/28,JPY,BoJ Interest Rate Decision,-0.10%
2021/10/28,JPY,BoJ Monetary Policy Statement,
2021/10/28,JPY,BoJ Outlook Report (YoY),
2021/10/28,JPY,BoJ Press Conference,
2021/10/28,EUR,German Unemployment Change  (Oct),-39K
2021/10/28,EUR,German Unemployment Rate  (Oct),5.4%
2021/10/28,EUR,German CPI (YoY)  (Oct),4.5%
2021/10/28,EUR,German CPI (MoM)  (Oct),0.5%
2021/10/28,USD,Continuing Jobless Claims,"2,243K"
2021/10/28,USD,Core PCE Prices  (Q3),4.50%
2021/10/28,USD,GDP (QoQ)  (Q3),2.0%
2021/10/28,USD,GDP Price Index (QoQ)  (Q3),5.7%
2021/10/28,USD,Initial Jobless Claims,281K
2021/10/28,USD,Pending Home Sales (MoM)  (Sep),-2.3%
2021/10/28,EUR,German Buba Balz Speaks,
2021/10/29,USD,7-Year Note Auction,1.461%
2021/10/29,EUR,German Buba Balz Speaks,
2021/10/29,JPY,Tokyo Core CPI (YoY)  (Oct),0.1%
2021/10/29,JPY,Industrial Production (MoM)  (Sep),-5.4%
2021/10/29,EUR,German GDP (YoY)  (Q3),2.5%
2021/10/29,EUR,German GDP (QoQ)  (Q3),1.8%
2021/10/29,USD,Core PCE Price Index (YoY)  (Sep),3.6%
2021/10/29,USD,Core PCE Price Index (MoM)  (Sep),0.2%
2021/10/29,USD,Employment Cost Index (QoQ)  (Q3),1.3%
2021/10/29,USD,PCE Price index (YoY)  (Sep),4.4
2021/10/29,USD,PCE price index (MoM)  (Sep),0.3%
2021/10/29,USD,Personal Spending (MoM)  (Sep),0.6%
2021/10/29,USD,Chicago PMI  (Oct),68.4
2021/10/29,USD,Michigan 1-Year Inflation Expectations  (Oct),4.8%
2021/10/29,USD,Michigan 5-Year Inflation Expectations  (Oct),2.90%
2021/10/29,USD,Michigan Consumer Expectations  (Oct),67.9
2021/10/29,USD,Michigan Consumer Sentiment  (Oct),71.7
2021/10/30,USD,U.S. Baker Hughes Oil Rig Count,444
2021/10/30,USD,U.S. Baker Hughes Total Rig Count,544
2021/10/30,GBP,CFTC GBP speculative net positions,15.0K
2021/10/30,USD,CFTC Crude Oil speculative net positions,423.7K
2021/10/30,USD,CFTC Gold speculative net positions,214.6K
2021/10/30,USD,CFTC Nasdaq 100 speculative net positions,-3.3K
2021/10/30,USD,CFTC S&P 500 speculative net positions,96.5K
2021/10/30,JPY,CFTC JPY speculative net positions,-107.0K
2021/10/31,CNY,Chinese Composite PMI  (Oct),50.8
2021/10/31,CNY,Manufacturing PMI  (Oct),49.2
2021/10/31,CNY,Non-Manufacturing PMI  (Oct),52.4
2021/11/01,JPY,10-Year JGB Auction,0.107%
2021/11/01,GBP,Investing.com GBP/USD Index,47.3%
2021/11/01,USD,Investing.com Gold Index,59.9%
2021/11/01,JPY,Investing.com USD/JPY Index,49.5%
2021/11/01,EUR,German Retail Sales (MoM)  (Sep),-2.5%
2021/11/01,EUR,German Buba Wuermeling Speaks,
2021/11/01,USD,Construction Spending (MoM)  (Sep),-0.5%
2021/11/01,USD,ISM Manufacturing Employment  (Oct),52.0
2021/11/01,USD,ISM Manufacturing PMI  (Oct),60.8
2021/11/01,USD,ISM Manufacturing Prices  (Oct),85.7
2021/11/02,JPY,BoJ Monetary Policy Statement,
2021/11/02,EUR,German Buba Balz Speaks,
2021/11/03,USD,API Weekly Crude Oil Stock,3.594M
2021/11/03,GBP,Nationwide HPI (YoY)  (Oct),9.9%
2021/11/03,GBP,Nationwide HPI (MoM)  (Oct),0.7%
2021/11/03,USD,ADP Nonfarm Employment Change  (Oct),571K
2021/11/03,USD,Factory Orders (MoM)  (Sep),0.2%
2021/11/03,USD,ISM Non-Manufacturing Employment  (Oct),51.6
2021/11/03,USD,ISM Non-Manufacturing PMI  (Oct),66.7
2021/11/03,USD,ISM Non-Manufacturing Prices  (Oct),82.9
2021/11/03,USD,Crude Oil Inventories,3.291M
2021/11/03,USD,Cushing Crude Oil Inventories,-0.916M
2021/11/03,EUR,German Buba Mauderer Speaks,
2021/11/04,USD,FOMC Statement,
2021/11/04,USD,Fed Interest Rate Decision,0.25%
2021/11/04,USD,FOMC Press Conference,
2021/11/04,USD,Fed's Balance Sheet,"8,574.87B"
2021/11/04,EUR,German Factory Orders (MoM)  (Sep),1.3%
2021/11/04,USD,OPEC Meeting,
2021/11/04,EUR,German Buba Mauderer Speaks,
2021/11/04,GBP,BoE Inflation Report,
2021/11/04,GBP,BoE MPC vote cut  (Nov),0
2021/11/04,GBP,BoE MPC vote hike  (Nov),2
2021/11/04,GBP,BoE MPC vote unchanged  (Nov),7
2021/11/04,GBP,BoE QE Total  (Nov),875B
2021/11/04,GBP,BoE Interest Rate Decision  (Nov),0.10%
2021/11/04,GBP,BoE MPC Meeting Minutes,
2021/11/04,USD,Continuing Jobless Claims,"2,105K"
2021/11/04,USD,Exports,207.60B
2021/11/04,USD,Imports,288.50B
2021/11/04,USD,Initial Jobless Claims,269K
2021/11/04,USD,Nonfarm Productivity (QoQ)  (Q3),-5.0%
2021/11/04,USD,Trade Balance  (Sep),-80.90B
2021/11/04,USD,Unit Labor Costs (QoQ)  (Q3),8.3%
2021/11/04,GBP,BoE Gov Bailey Speaks,
2021/11/04,GBP,BoE MPC Member Cunliffe Speaks,
2021/11/05,EUR,German Buba Beermann Speaks,
2021/11/05,JPY,Household Spending (YoY)  (Sep),-1.9%
2021/11/05,JPY,Household Spending (MoM)  (Sep),5.0%
2021/11/05,GBP,Halifax House Price Index (YoY),8.1%
2021/11/05,GBP,Halifax House Price Index (MoM)  (Oct),0.9%
2021/11/05,EUR,German Industrial Production (MoM)  (Sep),-1.1%
2021/11/05,EUR,German Buba Wuermeling Speaks,
2021/11/05,GBP,MPC Member Ramsden Speaks,
2021/11/05,USD,Average Hourly Earnings (MoM)  (Oct),0.4%
2021/11/05,USD,Average Hourly Earnings (YoY) (YoY)  (Oct),4.9%
2021/11/05,USD,Nonfarm Payrolls  (Oct),531K
2021/11/05,USD,Participation Rate  (Oct),61.6%
2021/11/05,USD,Private Nonfarm Payrolls  (Oct),604K
2021/11/05,USD,U6 Unemployment Rate  (Oct),8.3%
2021/11/05,USD,Unemployment Rate  (Oct),4.6%
2021/11/05,GBP,MPC Member Tenreyro Speaks,
2021/11/06,USD,U.S. Baker Hughes Oil Rig Count,450
2021/11/06,USD,U.S. Baker Hughes Total Rig Count,550
2021/11/06,USD,Consumer Credit  (Sep),29.91B
2021/11/06,GBP,CFTC GBP speculative net positions,15.0K
2021/11/06,USD,CFTC Crude Oil speculative net positions,419.3K
2021/11/06,USD,CFTC Gold speculative net positions,215.1K
2021/11/06,USD,CFTC Nasdaq 100 speculative net positions,7.2K
2021/11/06,USD,CFTC S&P 500 speculative net positions,125.5K
2021/11/06,JPY,CFTC JPY speculative net positions,-107.6K
2021/11/07,CNY,Exports (YoY)  (Oct),27.1%
2021/11/07,CNY,Imports (YoY)  (Oct),20.6%
2021/11/07,CNY,Trade Balance (USD)  (Oct),84.54B
2021/11/08,GBP,Investing.com GBP/USD Index,56.4%
2021/11/08,USD,Investing.com Gold Index,51.3%
2021/11/08,JPY,Investing.com USD/JPY Index,54.9%
2021/11/08,USD,FOMC Member Clarida Speaks,
2021/11/08,USD,Fed Chair Powell Speaks,
2021/11/08,USD,FOMC Member Williams Speaks,
2021/11/09,GBP,BoE Gov Bailey Speaks,
2021/11/09,USD,FOMC Member Bowman Speaks,
2021/11/09,USD,FOMC Member Harker Speaks,
2021/11/09,USD,3-Year Note Auction,0.750%
2021/11/09,EUR,German Buba Balz Speaks,
2021/11/09,JPY,Adjusted Current Account,0.76T
2021/11/09,JPY,Current Account n.s.a.  (Sep),1.034T
2021/11/09,GBP,BRC Retail Sales Monitor (YoY)  (Oct),-0.2%
2021/11/09,EUR,German Trade Balance  (Sep),13.2B
2021/11/09,EUR,German ZEW Current Conditions  (Nov),12.5
2021/11/09,EUR,German ZEW Economic Sentiment  (Nov),31.7
2021/11/09,USD,FOMC Member Bullard Speaks,
2021/11/09,USD,Core PPI (MoM)  (Oct),0.4%
2021/11/09,USD,PPI (MoM)  (Oct),0.6%
2021/11/09,USD,Fed Chair Powell Speaks,
2021/11/09,GBP,BoE MPC Member Broadbent Speaks,
2021/11/09,GBP,BoE Gov Bailey Speaks,
2021/11/09,USD,FOMC Member Daly Speaks,
2021/11/10,USD,EIA Short-Term Energy Outlook,
2021/11/10,USD,FOMC Member Kashkari Speaks,
2021/11/10,USD,WASDE Report,
2021/11/10,USD,10-Year Note Auction,1.444%
2021/11/10,USD,Sec Kashkari Speaks,
2021/11/10,USD,API Weekly Crude Oil Stock,-2.485M
2021/11/10,CNY,CPI (MoM)  (Oct),0.7%
2021/11/10,CNY,CPI (YoY)  (Oct),1.5%
2021/11/10,CNY,PPI (YoY)  (Oct),13.5%
2021/11/10,EUR,German CPI (YoY)  (Oct),4.5%
2021/11/10,EUR,German CPI (MoM)  (Oct),0.5%
2021/11/10,CNY,New Loans  (Oct),826.2B
2021/11/10,EUR,German Buba President Weidmann Speaks,
2021/11/10,EUR,German 10-Year Bund Auction,-0.290%
2021/11/10,GBP,MPC Member Tenreyro Speaks,
2021/11/10,USD,Continuing Jobless Claims,"2,160K"
2021/11/10,USD,Core CPI (MoM)  (Oct),0.6%
2021/11/10,USD,Core CPI (YoY)  (Oct),4.6%
2021/11/10,USD,CPI (MoM)  (Oct),0.9%
2021/11/10,USD,CPI (YoY)  (Oct),6.2%
2021/11/10,USD,Initial Jobless Claims,267K
2021/11/10,USD,Crude Oil Inventories,1.001M
2021/11/10,USD,Cushing Crude Oil Inventories,-0.034M
2021/11/11,USD,30-Year Bond Auction,1.940%
2021/11/11,USD,Federal Budget Balance  (Oct),-165.0B
2021/11/11,USD,Fed's Balance Sheet,"8,663.12B"
2021/11/11,GBP,Business Investment (QoQ)  (Q3),0.4%
2021/11/11,GBP,GDP (QoQ)  (Q3),1.3%
2021/11/11,GBP,GDP (MoM),0.6%
2021/11/11,GBP,GDP (YoY)  (Q3),5.3%
2021/11/11,GBP,Industrial Production (MoM)  (Sep),-0.4%
2021/11/11,GBP,Manufacturing Production (MoM)  (Sep),0.1%
2021/11/11,GBP,Monthly GDP 3M/3M Change,1.3%
2021/11/11,GBP,Trade Balance  (Sep),-14.74B
2021/11/11,GBP,Trade Balance Non-EU  (Sep),-9.10B
2021/11/11,USD,OPEC Monthly Report,
2021/11/11,GBP,NIESR Monthly GDP Tracker,1.0%
2021/11/12,GBP,MPC Member Haskel Speaks,
2021/11/12,USD,JOLTS Job Openings  (Sep),10.438M
2021/11/12,USD,Michigan 1-Year Inflation Expectations  (Nov),4.9%
2021/11/12,USD,Michigan 5-Year Inflation Expectations  (Nov),2.90%
2021/11/12,USD,Michigan Consumer Expectations  (Nov),62.8
2021/11/12,USD,Michigan Consumer Sentiment  (Nov),66.8
2021/11/13,USD,FOMC Member Williams Speaks,
2021/11/13,USD,U.S. Baker Hughes Oil Rig Count,454
2021/11/13,USD,U.S. Baker Hughes Total Rig Count,556
2021/11/15,JPY,GDP (QoQ)  (Q3),-0.8%
2021/11/15,JPY,GDP (YoY)  (Q3),-3.0%
2021/11/15,JPY,GDP Price Index (YoY),-1.1%
2021/11/15,JPY,BoJ Governor Kuroda Speaks,
2021/11/15,CNY,Fixed Asset Investment (YoY)  (Oct),6.1%
2021/11/15,CNY,Industrial Production (YoY)  (Oct),3.5%
2021/11/15,CNY,Chinese Industrial Production YTD  (YoY)  (Oct),10.9%
